step,total_loss,content_loss,style_loss
0,33.5273323059082,3.73360276222229,2.979372978210449
100,22.842437744140625,3.4431257247924805,1.9399311542510986
200,15.201502799987793,2.1733529567718506,1.3028149604797363
300,8.955219268798828,4.202215194702148,0.47530046105384827
400,12.86288070678711,3.3028299808502197,0.9560050964355469
500,9.605389595031738,3.5257296562194824,0.6079660058021545
600,10.325929641723633,3.4713423252105713,0.685458779335022
700,10.187812805175781,3.2080001831054688,0.6979812383651733
800,12.519928932189941,3.74541974067688,0.8774509429931641
900,9.077483177185059,2.996607780456543,0.6080875396728516
1000,9.899948120117188,3.4457335472106934,0.6454215049743652
1100,14.342448234558105,3.483712911605835,1.0858734846115112
1200,7.85316276550293,3.3472683429718018,0.45058944821357727
1300,20.359764099121094,4.849915027618408,1.5509848594665527
1400,5.528249263763428,1.8562349081039429,0.36720144748687744
1500,7.661332607269287,2.8401312828063965,0.482120156288147
1600,10.888853073120117,3.544919490814209,0.7343933582305908
1700,11.546415328979492,4.9322919845581055,0.6614122986793518
1800,18.335752487182617,4.587316989898682,1.3748434782028198
1900,8.283626556396484,2.8726072311401367,0.54110187292099
2000,8.77505111694336,3.0465736389160156,0.5728477239608765
2100,7.980991363525391,3.471956491470337,0.4509035050868988
2200,5.7466230392456055,2.0796868801116943,0.3666936159133911
2300,17.222312927246094,4.091056823730469,1.313125491142273
2400,8.48900032043457,4.361393928527832,0.4127606153488159
2500,10.794604301452637,4.418829917907715,0.6375774145126343
2600,6.134076118469238,3.4473893642425537,0.26866865158081055
2700,6.316327095031738,2.8200759887695312,0.3496250808238983
2800,7.133211612701416,2.676447868347168,0.44567638635635376
2900,7.805334091186523,2.990288734436035,0.48150455951690674
3000,8.197582244873047,2.5682764053344727,0.5629306435585022
3100,8.483329772949219,3.302853584289551,0.518047571182251
3200,8.359461784362793,3.424912214279175,0.4934549331665039
3300,8.57297420501709,3.843430280685425,0.4729544222354889
3400,8.048260688781738,3.2487733364105225,0.4799486994743347
3500,7.364158630371094,3.3695058822631836,0.39946526288986206
3600,13.063828468322754,4.113214492797852,0.8950613737106323
3700,6.80376672744751,2.7689366340637207,0.40348300337791443
3800,9.181381225585938,4.156383037567139,0.5024998784065247
3900,6.0254340171813965,2.442394971847534,0.35830390453338623
4000,8.959156036376953,3.6682662963867188,0.5290890336036682
4100,8.275995254516602,4.3073296546936035,0.39686650037765503
4200,8.398355484008789,3.327545642852783,0.5070809721946716
4300,7.575521469116211,3.8592653274536133,0.3716256022453308
4400,7.144184112548828,3.1818690299987793,0.3962315320968628
4500,7.735198497772217,5.002913475036621,0.2732284963130951
4600,5.50046968460083,2.7477478981018066,0.2752721905708313
4700,15.285908699035645,4.963953971862793,1.0321954488754272
4800,8.072542190551758,3.04886531829834,0.5023676753044128
4900,7.7442803382873535,2.5648679733276367,0.5179412364959717
5000,6.036293983459473,2.496344566345215,0.3539949655532837
5100,5.699581146240234,3.3747212886810303,0.23248594999313354
5200,5.026970863342285,2.894695281982422,0.21322757005691528
5300,6.714415550231934,2.731182336807251,0.39832329750061035
5400,8.754463195800781,4.1837568283081055,0.45707061886787415
5500,7.417580604553223,3.1931655406951904,0.4224414825439453
5600,8.907037734985352,5.277266025543213,0.36297720670700073
5700,6.298400402069092,2.7375779151916504,0.3560822606086731
5800,6.262787818908691,2.830446720123291,0.343234121799469
5900,7.081260681152344,3.549790620803833,0.3531469702720642
6000,7.236077308654785,3.2690589427948,0.3967018127441406
6100,7.56132698059082,2.8812315464019775,0.4680095613002777
6200,6.880476474761963,2.378476619720459,0.4501999616622925
6300,7.345651149749756,3.0403051376342773,0.43053460121154785
6400,8.136350631713867,3.1721901893615723,0.4964160919189453
6500,8.09895133972168,3.3674917221069336,0.4731460213661194
6600,7.842829704284668,3.5697109699249268,0.42731186747550964
6700,4.6848649978637695,2.314149856567383,0.23707151412963867
6800,8.067648887634277,3.5773346424102783,0.44903138279914856
6900,6.410289764404297,3.3799126148223877,0.30303770303726196
7000,8.245006561279297,5.183221817016602,0.306178480386734
7100,7.009037017822266,3.583639144897461,0.34253981709480286
7200,6.237342834472656,2.8964498043060303,0.33408933877944946
7300,6.949275493621826,2.90785551071167,0.40414199233055115
7400,4.506703853607178,2.2753143310546875,0.2231389582157135
7500,6.5768890380859375,4.334251880645752,0.22426369786262512
7600,8.32758903503418,4.971258163452148,0.33563312888145447
7700,5.921926975250244,2.2656426429748535,0.3656284213066101
7800,5.491644859313965,2.6651885509490967,0.28264564275741577
7900,5.269608974456787,2.8598530292510986,0.24097560346126556
8000,9.83826732635498,4.169567108154297,0.5668700337409973
8100,8.276562690734863,3.9841861724853516,0.4292376637458801
8200,5.869840621948242,2.3301401138305664,0.35397008061408997
8300,7.679200172424316,2.9464802742004395,0.4732719957828522
8400,2.849445343017578,1.7093961238861084,0.11400490999221802
8500,11.752021789550781,4.479736328125,0.7272285223007202
8600,12.220861434936523,4.959375381469727,0.7261485457420349
8700,6.1835455894470215,3.32450532913208,0.28590402007102966
8800,3.545473575592041,1.947117805480957,0.1598355919122696
8900,8.133281707763672,3.522205352783203,0.46110767126083374
9000,7.041854381561279,2.842611789703369,0.419924259185791
9100,8.661747932434082,4.062630653381348,0.4599117040634155
9200,7.676688194274902,4.351292610168457,0.3325395882129669
