step,total_loss,content_loss,style_loss
0,4.710964202880859,3.2367923259735107,0.49139052629470825
100,4.054047584533691,1.2985353469848633,0.918503999710083
200,12.20490837097168,1.7884702682495117,3.4721460342407227
300,3.174849510192871,0.9528241157531738,0.740675151348114
400,2.525019645690918,0.6356834173202515,0.6297786831855774
500,5.917104721069336,1.157785177230835,1.586439847946167
600,6.72106409072876,1.229636788368225,1.8304758071899414
700,8.594860076904297,1.188279151916504,2.468860149383545
800,4.761180877685547,0.9553275108337402,1.268617868423462
900,6.254517078399658,1.0206780433654785,1.7446129322052002
1000,4.388362407684326,0.7196521759033203,1.2229033708572388
1100,7.521371841430664,2.0742533206939697,1.8157061338424683
1200,3.610405921936035,0.5002040863037109,1.0367339849472046
1300,5.365720748901367,0.6308879852294922,1.578277587890625
1400,2.9299702644348145,0.6365898847579956,0.7644601464271545
1500,2.6848764419555664,0.806735634803772,0.626046895980835
1600,4.465254783630371,1.649571418762207,0.938561201095581
1700,7.4221906661987305,1.667024850845337,1.9183887243270874
1800,5.213313579559326,0.7754920721054077,1.479273796081543
1900,4.094676494598389,1.8353081941604614,0.7531228065490723
2000,3.7376246452331543,2.4141645431518555,0.44115331768989563
2100,6.625619888305664,1.9583126306533813,1.5557690858840942
2200,2.9628331661224365,1.9930956363677979,0.3232458233833313
2300,2.2831368446350098,0.7958499193191528,0.49576231837272644
2400,2.938264846801758,0.9092053174972534,0.6763530969619751
2500,5.425166130065918,0.9708788394927979,1.48476243019104
2600,1.9426519870758057,0.7411587238311768,0.4004977345466614
2700,4.379734992980957,1.2054094076156616,1.0581085681915283
2800,2.7397584915161133,1.1616449356079102,0.5260378122329712
2900,3.1880412101745605,1.2672854661941528,0.640251874923706
3000,3.6843111515045166,1.4206502437591553,0.7545536756515503
3100,3.2083332538604736,1.0128061771392822,0.7318423986434937
3200,20.34280776977539,3.399498224258423,5.647769927978516
3300,2.4492697715759277,1.2556939125061035,0.3978586196899414
3400,3.0375399589538574,0.7522929906845093,0.7617489099502563
3500,2.887383222579956,0.6778862476348877,0.736499011516571
3600,4.724087715148926,1.5301679372787476,1.064639925956726
3700,5.00958776473999,1.666555404663086,1.1143441200256348
3800,4.7615861892700195,1.5314829349517822,1.076701045036316
3900,6.546088218688965,2.1857097148895264,1.453459620475769
4000,3.12359619140625,1.1764001846313477,0.649065375328064
4100,1.5975918769836426,0.655859649181366,0.31391072273254395
4200,9.405123710632324,1.4835834503173828,2.6405134201049805
4300,2.254897356033325,0.8598097562789917,0.46502920985221863
4400,5.44845724105835,0.953606128692627,1.4982837438583374
4500,4.543473243713379,1.7504301071166992,0.9310144186019897
4600,2.782951831817627,1.0648622512817383,0.5726965069770813
4700,3.612067699432373,1.2568341493606567,0.7850778102874756
4800,7.3904547691345215,3.600769519805908,1.263228416442871
4900,4.610201835632324,1.232778787612915,1.1258076429367065
5000,3.8858566284179688,1.4796040058135986,0.80208420753479
5100,3.8092355728149414,1.0824954509735107,0.9089133739471436
5200,3.6206789016723633,1.1133003234863281,0.8357928991317749
5300,2.7610559463500977,1.0566798448562622,0.5681253671646118
5400,3.7484664916992188,0.9765399694442749,0.9239754676818848
5500,4.831692695617676,1.1026828289031982,1.2430033683776855
5600,9.820327758789062,4.292879104614258,1.8424830436706543
5700,3.1118950843811035,1.7481558322906494,0.45457977056503296
5800,5.731775283813477,1.3515760898590088,1.4600664377212524
5900,4.899538516998291,1.4644824266433716,1.1450186967849731
6000,2.896223306655884,1.3221640586853027,0.5246863961219788
6100,2.224499225616455,0.9127422571182251,0.43725237250328064
6200,2.1495862007141113,0.7897793054580688,0.45326900482177734
6300,3.526155948638916,1.1827583312988281,0.7811325788497925
6400,2.0024466514587402,0.47850534319877625,0.5079804062843323
6500,2.9170141220092773,0.6657625436782837,0.7504172325134277
6600,2.0665817260742188,0.9287996292114258,0.3792606592178345
6700,3.434662342071533,1.3453315496444702,0.6964435577392578
6800,3.1117913722991943,1.4860055446624756,0.5419285893440247
6900,3.9442079067230225,1.3895809650421143,0.8515423536300659
