style_weight,decoder,psnr,ssim,lpips,inference_time_ms
10,UNetDecoder,11.313322385633972,0.47565356,0.40250593423843384,2.0771026611328125
10,UNetDecoder,11.401137970148598,0.58220744,0.3845566511154175,1.8427371978759766
10,UNetDecoder,11.89494715354857,0.6188914,0.3155115246772766,1.7938613891601562
10,UNetDecoder,11.647244747036643,0.5876029,0.35537663102149963,1.7504692077636719
10,UNetDecoder,11.93517395155679,0.6189595,0.340071439743042,1.764059066772461
10,UNetDecoder,12.00267004793778,0.6036851,0.3615592122077942,1.741170883178711
10,UNetDecoder,11.791905051455922,0.62481654,0.31526291370391846,1.7418861389160156
10,UNetDecoder,10.895008481801396,0.4075916,0.44420093297958374,1.7337799072265625
10,UNetDecoder,11.562864820533667,0.51524776,0.3857991099357605,1.7631053924560547
10,UNetDecoder,11.51666025883121,0.54471403,0.3563348352909088,1.8656253814697266
10,UNetDecoder,11.141462852441714,0.3896403,0.4436414837837219,1.8351078033447266
10,UNetDecoder,11.773752826058006,0.6212564,0.3288712501525879,1.8706321716308594
10,UNetDecoder,11.93929464832468,0.611703,0.34011465311050415,1.7573833465576172
10,UNetDecoder,11.359103240159921,0.46171674,0.40454262495040894,50.4910945892334
10,UNetDecoder,11.582304440789319,0.54491705,0.38702917098999023,1.7423629760742188
