step,total_loss,content_loss,style_loss
0,108.64727783203125,6.224549293518066,5.121136665344238
100,34.840763092041016,5.123427391052246,1.4858667850494385
200,27.20604705810547,5.688158988952637,1.0758944749832153
300,14.787811279296875,4.409088134765625,0.5189361572265625
400,45.292442321777344,5.960275650024414,1.9666084051132202
500,17.064807891845703,7.494989395141602,0.4784908592700958
600,16.66584014892578,6.1237592697143555,0.5271040797233582
700,22.29246711730957,6.442314624786377,0.7925076484680176
800,22.925434112548828,6.4886651039123535,0.8218384981155396
900,10.239120483398438,4.398960113525391,0.29200804233551025
1000,16.808507919311523,5.341467380523682,0.573352038860321
1100,15.798065185546875,4.985649108886719,0.5406208038330078
1200,15.57485580444336,6.613654613494873,0.4480600953102112
1300,8.010828018188477,3.764925956726074,0.21229510009288788
1400,11.67673110961914,4.714134216308594,0.34812986850738525
1500,17.044849395751953,5.6758198738098145,0.568451464176178
1600,26.317012786865234,8.635560035705566,0.8840727210044861
1700,31.297718048095703,9.558804512023926,1.0869457721710205
1800,11.568937301635742,7.751302719116211,0.19088175892829895
1900,17.89158821105957,8.604866027832031,0.464336097240448
2000,12.746147155761719,8.315074920654297,0.22155362367630005
2100,9.129685401916504,3.5602033138275146,0.2784741222858429
2200,17.147401809692383,6.984214782714844,0.508159339427948
2300,54.92127990722656,10.222344398498535,2.2349467277526855
2400,22.787052154541016,7.359239101409912,0.7713906168937683
2500,17.302793502807617,8.51434326171875,0.43942251801490784
2600,15.407511711120605,9.973769187927246,0.2716871201992035
2700,18.909561157226562,6.439764022827148,0.6234898567199707
2800,18.734928131103516,5.262484073638916,0.6736222505569458
2900,11.31588363647461,3.645504951477051,0.38351890444755554
3000,16.115558624267578,4.711574554443359,0.570199191570282
3100,14.145523071289062,5.446071624755859,0.4349725544452667
3200,10.076227188110352,5.435521602630615,0.2320353090763092
3300,15.817483901977539,6.369434356689453,0.4724024832248688
3400,17.69000816345215,4.611414432525635,0.6539296507835388
3500,9.752939224243164,6.444954872131348,0.1653991937637329
3600,6.190488815307617,2.8588757514953613,0.16658064723014832
3700,10.766613006591797,4.022540092468262,0.33720362186431885
3800,27.118453979492188,8.273270606994629,0.9422591328620911
3900,11.253924369812012,5.2092976570129395,0.3022313416004181
4000,15.480911254882812,4.370016098022461,0.5555447340011597
4100,13.628827095031738,5.117459297180176,0.4255683720111847
4200,10.207361221313477,6.001000881195068,0.21031801402568817
4300,11.585858345031738,6.013912200927734,0.27859729528427124
4400,10.148660659790039,4.511466979980469,0.28185969591140747
4500,9.207066535949707,4.885103225708008,0.21609815955162048
4600,11.145833015441895,6.071566581726074,0.25371330976486206
4700,20.043113708496094,5.984628677368164,0.7029243111610413
4800,25.783544540405273,7.96247673034668,0.8910534381866455
4900,9.248591423034668,5.404455184936523,0.19220681488513947
5000,8.599465370178223,3.57452654838562,0.25124695897102356
5100,13.09322738647461,4.8103156089782715,0.4141455590724945
5200,14.232314109802246,5.412467002868652,0.4409923553466797
5300,19.655460357666016,7.241994380950928,0.6206732988357544
5400,20.106653213500977,6.527151107788086,0.6789751052856445
5500,10.822031021118164,4.987367153167725,0.2917332053184509
5600,11.440744400024414,4.871177673339844,0.32847830653190613
5700,11.269573211669922,4.044841289520264,0.3612366318702698
5800,11.542832374572754,6.066247463226318,0.27382925152778625
5900,10.052600860595703,4.243037223815918,0.2904781997203827
6000,13.509302139282227,7.097451686859131,0.3205925226211548
6100,19.774621963500977,6.958129405975342,0.6408246159553528
6200,16.19529151916504,8.921670913696289,0.36368104815483093
6300,8.621366500854492,3.5684332847595215,0.25264668464660645
6400,20.39032745361328,9.23669147491455,0.5576818585395813
6500,21.21957015991211,5.9427008628845215,0.7638434171676636
6600,12.866082191467285,9.338318824768066,0.17638815939426422
6700,20.988433837890625,6.412835121154785,0.7287799119949341
6800,14.908454895019531,7.091923713684082,0.39082658290863037
6900,12.188844680786133,4.599311351776123,0.3794766962528229
7000,24.124088287353516,8.538161277770996,0.7792963981628418
7100,14.184676170349121,9.962512969970703,0.21110814809799194
7200,7.650827407836914,3.810307025909424,0.1920260190963745
7300,20.892749786376953,14.341083526611328,0.3275832533836365
7400,10.025561332702637,3.429281711578369,0.32981398701667786
7500,14.212929725646973,7.173636436462402,0.35196465253829956
