style_weight,decoder,psnr,ssim,lpips,inference_time_ms
20,UNetDecoder,8.9996498194353,0.341368,0.5535765290260315,3.3288002014160156
20,UNetDecoder,8.714843082192878,0.3882414,0.4971485137939453,3.299713134765625
20,UNetDecoder,8.498623132685385,0.41387793,0.4452853500843048,3.334522247314453
30,BaselineDecoder,5.51036382166709,0.16585612,0.5977270603179932,3.4303665161132812
30,BaselineDecoder,5.704197012581231,0.18250294,0.551654040813446,3.2024383544921875
30,BaselineDecoder,5.902052048451909,0.14516908,0.5763086080551147,3.2029151916503906
30,BaselineDecoder,5.859508847927769,0.16998129,0.5680258274078369,3.2176971435546875
30,BaselineDecoder,5.752243513276589,0.17877893,0.5663192272186279,3.214597702026367
30,ResNetDecoder,8.119939600828305,0.21231584,0.5204511284828186,5.524158477783203
30,ResNetDecoder,7.337578009003205,0.14028063,0.5854586362838745,5.252838134765625
30,ResNetDecoder,6.9120085617097535,0.15062113,0.630246639251709,5.154609680175781
30,ResNetDecoder,7.473922919789871,0.15575022,0.5813602805137634,5.152225494384766
30,ResNetDecoder,7.588482639161559,0.23272423,0.5355768203735352,5.243778228759766
30,AttentionDecoder,7.739820982353431,0.19937433,0.5769833922386169,4.3239593505859375
30,AttentionDecoder,6.874667817988097,0.15978897,0.5720020532608032,4.064083099365234
30,AttentionDecoder,8.446206064558105,0.25624403,0.5068131685256958,4.116058349609375
30,AttentionDecoder,7.570749606799065,0.2207217,0.560834527015686,4.010677337646484
30,AttentionDecoder,8.502583067554838,0.26624104,0.5316820740699768,4.104375839233398
30,UNetDecoder,7.760902197651715,0.33435068,0.5650234818458557,3.5164356231689453
30,UNetDecoder,8.380931036286341,0.31811997,0.555109441280365,3.3288002014160156
30,UNetDecoder,8.550513714418077,0.35585234,0.5556217432022095,3.297090530395508
30,UNetDecoder,8.685727216122247,0.39635655,0.5167295336723328,3.41033935546875
30,UNetDecoder,7.997558958981516,0.3190401,0.5312803983688354,3.603219985961914
