step,total_loss,content_loss,style_loss
0,78.2206802368164,6.258600234985352,2.398736000061035
100,38.324562072753906,2.448979616165161,1.1958527565002441
200,38.27885437011719,4.886232376098633,1.1130874156951904
300,79.01122283935547,4.9691948890686035,2.4680676460266113
400,21.56171226501465,3.077141284942627,0.6161524057388306
500,57.56663513183594,3.665322780609131,1.79671049118042
600,74.1888198852539,4.887706279754639,2.310037136077881
700,29.099416732788086,5.4915852546691895,0.7869277596473694
800,19.978153228759766,3.1915719509124756,0.5595527291297913
900,22.34457778930664,4.138066291809082,0.606883704662323
1000,38.95162582397461,2.7760071754455566,1.2058539390563965
1100,30.86496353149414,4.329689979553223,0.8845091462135315
1200,15.420722961425781,3.3001418113708496,0.4040193557739258
1300,21.37451934814453,3.81796932220459,0.5852183699607849
1400,19.876049041748047,5.136611461639404,0.4913145899772644
1500,31.9388370513916,4.962985992431641,0.8991950154304504
1600,27.74681854248047,3.2643556594848633,0.8160821199417114
1700,20.1180362701416,4.027593612670898,0.5363481044769287
1800,13.181129455566406,3.750980854034424,0.3143382668495178
1900,17.449392318725586,4.480033874511719,0.4323119521141052
2000,13.789401054382324,2.5440351963043213,0.3748455345630646
2100,11.85405158996582,2.0172226428985596,0.32789430022239685
2200,64.26529693603516,6.20601749420166,1.9353092908859253
2300,24.018165588378906,4.148910045623779,0.6623085141181946
2400,30.839080810546875,3.671337127685547,0.9055914878845215
2500,19.047508239746094,11.595335006713867,0.24840575456619263
2600,20.446712493896484,4.744521141052246,0.5234063863754272
2700,18.1004638671875,4.8418073654174805,0.44195517897605896
2800,26.250486373901367,3.5531063079833984,0.7565793395042419
2900,26.159086227416992,4.377049922943115,0.726067841053009
3000,29.726415634155273,4.711555480957031,0.8338286876678467
3100,26.96463966369629,5.406042098999023,0.7186199426651001
3200,17.800228118896484,8.71938705444336,0.302694708108902
3300,17.833364486694336,4.520642280578613,0.44375741481781006
3400,35.541831970214844,4.7215375900268555,1.0273431539535522
3500,16.23691749572754,4.711339950561523,0.38418591022491455
3600,12.681628227233887,5.039186954498291,0.25474804639816284
3700,19.191490173339844,5.197572708129883,0.4664638936519623
3800,19.796001434326172,3.6656408309936523,0.5376787185668945
3900,69.24728393554688,11.154254913330078,1.9364341497421265
4000,18.920042037963867,7.163647174835205,0.3918798565864563
4100,19.034832000732422,4.63334846496582,0.4800494909286499
4200,21.462726593017578,4.225935935974121,0.5745596289634705
4300,14.264511108398438,4.487570285797119,0.32589805126190186
4400,36.598052978515625,4.907320022583008,1.056357741355896
4500,7.862222671508789,2.7391412258148193,0.17076939344406128
4600,8.984281539916992,3.034198760986328,0.19833609461784363
4700,15.808046340942383,5.2285847663879395,0.35264870524406433
4800,25.431623458862305,5.804590225219727,0.6542344093322754
4900,21.821937561035156,4.213143348693848,0.5869598388671875
5000,23.289981842041016,4.857081413269043,0.6144299507141113
5100,20.814498901367188,5.873349189758301,0.49803829193115234
5200,13.039680480957031,3.016667604446411,0.3341004252433777
5300,9.060173034667969,2.8455352783203125,0.20715458691120148
5400,11.925619125366211,4.226551055908203,0.2566356062889099
5500,24.743122100830078,4.213988304138184,0.684304416179657
5600,17.750125885009766,4.577541828155518,0.43908610939979553
5700,18.240373611450195,4.663111209869385,0.4525753855705261
5800,20.568471908569336,3.733142614364624,0.5611776113510132
5900,28.12680435180664,5.578189849853516,0.7516204714775085
6000,13.66671085357666,6.446106910705566,0.2406868040561676
6100,25.16254425048828,5.581274032592773,0.6527090072631836
6200,32.75067901611328,5.2849884033203125,0.9155229330062866
6300,29.06832504272461,6.014967441558838,0.7684452533721924
6400,20.673994064331055,9.546950340270996,0.3709014654159546
6500,14.017501831054688,4.733098030090332,0.30948013067245483
6600,16.302061080932617,6.345400333404541,0.33188867568969727
6700,21.056081771850586,5.610888481140137,0.514839768409729
6800,15.126365661621094,5.190402030944824,0.3311987817287445
6900,34.736183166503906,5.201969146728516,0.9844738245010376
7000,11.98835563659668,3.2896804809570312,0.28995582461357117
7100,8.104519844055176,2.3021292686462402,0.19341301918029785
7200,8.669254302978516,2.826813220977783,0.19474801421165466
7300,9.744217872619629,2.625943183898926,0.23727582395076752
7400,46.800323486328125,6.48177433013916,1.34395170211792
7500,40.70217514038086,6.828549385070801,1.1291208267211914
7600,21.18187141418457,4.38694429397583,0.559830904006958
7700,15.494752883911133,5.753536224365234,0.3247072100639343
7800,32.045326232910156,5.854162693023682,0.8730387091636658
7900,10.46922779083252,3.1578710079193115,0.24371188879013062
8000,12.17399787902832,4.823533535003662,0.24501550197601318
8100,16.541114807128906,6.099910736083984,0.3480401635169983
8200,16.416473388671875,4.479087829589844,0.397912859916687
8300,18.924606323242188,6.295192718505859,0.42098045349121094
8400,10.876497268676758,3.9027578830718994,0.2324579656124115
8500,12.489307403564453,5.25339412689209,0.2411971092224121
8600,14.757095336914062,6.211784839630127,0.28484365344047546
8700,36.94983673095703,8.618340492248535,0.9443832635879517
8800,12.725723266601562,2.349669933319092,0.34586846828460693
8900,18.356773376464844,6.847846031188965,0.3836309313774109
9000,11.442024230957031,5.361955642700195,0.2026689350605011
9100,13.022037506103516,5.3986406326293945,0.25411322712898254
9200,12.397010803222656,4.568171501159668,0.26096129417419434
9300,23.444007873535156,5.317172050476074,0.6042279005050659
9400,17.36858367919922,4.072614669799805,0.4431989789009094
9500,32.10390853881836,4.721663475036621,0.912741482257843
9600,55.7061767578125,4.782988548278809,1.6974395513534546
9700,28.548343658447266,6.455437660217285,0.7364301681518555
9800,15.376712799072266,5.480611324310303,0.3298700451850891
9900,12.490776062011719,6.2974138259887695,0.20644542574882507
10000,8.468637466430664,2.983631134033203,0.18283355236053467
10100,10.1612548828125,4.796542167663574,0.17882376909255981
10200,14.096837997436523,4.44802713394165,0.32162705063819885
10300,10.847561836242676,4.76758337020874,0.20266595482826233
10400,10.02623176574707,6.252762794494629,0.125782310962677
10500,11.03282356262207,4.197829246520996,0.22783315181732178
10600,12.682304382324219,3.33292293548584,0.311646044254303
10700,17.10675811767578,5.454683303833008,0.38840252161026
10800,29.304533004760742,6.05304479598999,0.7750495672225952
10900,11.295114517211914,4.5432844161987305,0.22506099939346313
11000,10.75015640258789,3.5493650436401367,0.24002638459205627
11100,8.519109725952148,4.059306621551514,0.1486601084470749
11200,11.886902809143066,3.406259536743164,0.28268811106681824
11300,16.065818786621094,4.722718238830566,0.3781033158302307
11400,28.67108726501465,4.814207077026367,0.7952293157577515
11500,15.179391860961914,5.024024486541748,0.33851224184036255
11600,7.709344863891602,2.453291654586792,0.17520177364349365
11700,19.760473251342773,4.939453125,0.4940339922904968
11800,10.960086822509766,2.9615237712860107,0.2666187584400177
11900,10.979083061218262,4.778506278991699,0.2066859006881714
12000,7.281225204467773,2.46374773979187,0.16058257222175598
12100,6.749485969543457,2.2743496894836426,0.14917120337486267
12200,11.392845153808594,4.370830059051514,0.2340671867132187
12300,11.771721839904785,3.821532726287842,0.26500630378723145
12400,16.640289306640625,4.689233779907227,0.3983684778213501
12500,15.938090324401855,4.5770721435546875,0.3787006139755249
12600,10.094196319580078,3.953421115875244,0.2046925276517868
12700,24.231281280517578,5.631355285644531,0.6199975609779358
12800,18.18682098388672,8.200822830200195,0.3328666090965271
12900,9.334746360778809,3.465301752090454,0.1956481635570526
13000,11.512128829956055,5.693006992340088,0.1939707100391388
13100,23.44068145751953,4.2350311279296875,0.6401883363723755
13200,12.515690803527832,4.428238868713379,0.26958173513412476
13300,22.00596046447754,4.743144512176514,0.5754271745681763
13400,10.789938926696777,4.376325607299805,0.21378710865974426
13500,18.131298065185547,5.970770835876465,0.4053509533405304
13600,16.206485748291016,4.837247371673584,0.378974586725235
13700,18.50056266784668,8.412500381469727,0.33626875281333923
13800,21.638193130493164,5.8471879959106445,0.5263668298721313
