style_weight,decoder,psnr,ssim,lpips,inference_time_ms
10,UNetDecoder,13.203997245326624,0.525454,0.40841004252433777,2.0208358764648438
10,UNetDecoder,13.58602763018676,0.6367784,0.3397488594055176,1.7604827880859375
10,UNetDecoder,13.685106061965648,0.6294169,0.34479135274887085,1.7304420471191406
10,UNetDecoder,13.294501265993413,0.5807687,0.40694528818130493,1.8668174743652344
10,UNetDecoder,13.8177048328924,0.64997506,0.3750017583370209,1.7273426055908203
10,UNetDecoder,13.912875330365122,0.6302958,0.399874210357666,2.339601516723633
10,UNetDecoder,13.910059443344686,0.6479909,0.31332650780677795,1.7349720001220703
10,UNetDecoder,13.18689639594332,0.52451235,0.3915081024169922,2.3174285888671875
10,UNetDecoder,13.557418472482736,0.55828506,0.39376991987228394,1.7764568328857422
10,UNetDecoder,13.67014769834645,0.6133075,0.3156816363334656,1.8758773803710938
10,UNetDecoder,12.872526749424544,0.4747015,0.4653727412223816,2.2280216217041016
10,UNetDecoder,13.802348055692448,0.61365557,0.37750232219696045,1.7235279083251953
10,UNetDecoder,13.895295164410516,0.6221945,0.36148226261138916,1.886606216430664
10,UNetDecoder,13.093922537446671,0.53274894,0.4451136887073517,1.7387866973876953
10,UNetDecoder,13.412486108165114,0.595809,0.412845253944397,1.7719268798828125
