step,total_loss,content_loss,style_loss
0,18.380413055419922,5.78017520904541,4.200078964233398
100,9.026616096496582,6.44629430770874,0.8601073026657104
200,6.5136637687683105,5.370099067687988,0.3811882734298706
300,5.137577056884766,3.455761671066284,0.5606051087379456
400,8.356363296508789,5.227837562561035,1.042841911315918
500,2.9703755378723145,2.1017394065856934,0.28954535722732544
600,8.806137084960938,4.719870567321777,1.3620887994766235
700,2.577065944671631,1.5386520624160767,0.34613800048828125
800,3.677560329437256,2.555814743041992,0.3739151954650879
900,5.797733306884766,4.685652732849121,0.37069350481033325
1000,7.987756252288818,5.168185710906982,0.9398568868637085
1100,12.252229690551758,5.079310417175293,2.3909730911254883
1200,3.6428565979003906,3.0177316665649414,0.2083750069141388
1300,4.533618927001953,3.587894916534424,0.3152413070201874
1400,7.335262775421143,6.3899827003479,0.31509333848953247
1500,8.240381240844727,5.409387588500977,0.9436647295951843
1600,3.6607108116149902,2.71669602394104,0.3146716356277466
1700,7.522132396697998,4.299295425415039,1.0742789506912231
1800,3.3704261779785156,2.218474864959717,0.3839838206768036
1900,4.528719425201416,2.759239912033081,0.5898265242576599
2000,3.1407480239868164,2.392387628555298,0.24945349991321564
2100,3.7122671604156494,2.3697378635406494,0.447509765625
2200,5.716453552246094,4.383934020996094,0.4441731572151184
2300,5.428791522979736,4.171834945678711,0.4189854860305786
2400,4.350346565246582,2.335068941116333,0.6717591881752014
2500,7.016080856323242,5.778987884521484,0.41236433386802673
2600,5.0024566650390625,2.6366634368896484,0.7885977029800415
2700,5.904285430908203,3.4424710273742676,0.8206048011779785
2800,3.4219207763671875,2.405653953552246,0.33875563740730286
2900,3.320847511291504,2.280829906463623,0.34667250514030457
3000,3.884112596511841,2.8050994873046875,0.35967105627059937
3100,4.399543762207031,3.006974697113037,0.46418964862823486
3200,3.7485241889953613,2.5009756088256836,0.415849506855011
3300,5.659040927886963,3.0146822929382324,0.8814529180526733
3400,4.7711992263793945,3.5649468898773193,0.4020840525627136
3500,8.169801712036133,2.984381675720215,1.728473424911499
3600,2.219797134399414,1.2282222509384155,0.3305249512195587
3700,3.6597328186035156,2.500007152557373,0.38657525181770325
3800,4.624523639678955,2.6888370513916016,0.6452288627624512
3900,6.959942817687988,4.367661952972412,0.8640936613082886
4000,4.179025173187256,3.0564067363739014,0.3742060959339142
4100,4.378098487854004,2.979593515396118,0.4661683440208435
4200,4.476658821105957,2.6686348915100098,0.6026745438575745
4300,3.276839256286621,2.182828426361084,0.3646702766418457
4400,3.4236369132995605,1.9745123386383057,0.48304155468940735
4500,3.64461088180542,2.383706569671631,0.4203014373779297
4600,5.590739727020264,3.042764663696289,0.8493250608444214
4700,3.046800136566162,2.134730339050293,0.30402323603630066
4800,7.408393383026123,3.3520493507385254,1.3521146774291992
4900,2.140859603881836,1.514405608177185,0.2088179588317871
5000,4.691337585449219,3.683055877685547,0.33609384298324585
5100,4.39556884765625,2.8353562355041504,0.5200708508491516
5200,2.8135862350463867,1.9038479328155518,0.3032461106777191
