style_weight,decoder,psnr,ssim,lpips,inference_time_ms
10,UNetDecoder,11.485962175544195,0.51926726,0.4807986915111542,2.2153854370117188
10,UNetDecoder,12.076460608902256,0.6339281,0.42038512229919434,1.7745494842529297
10,UNetDecoder,12.1923063032588,0.65547466,0.37046533823013306,1.7430782318115234
10,UNetDecoder,12.336328321448368,0.604158,0.4323037266731262,1.8641948699951172
10,UNetDecoder,12.17403104066998,0.66040903,0.4093266427516937,1.7457008361816406
10,UNetDecoder,12.152717096809834,0.6354269,0.45299702882766724,1.8928050994873047
10,UNetDecoder,12.273010116858366,0.6563657,0.37939924001693726,2.409696578979492
10,UNetDecoder,10.971319907214092,0.47477725,0.5171517133712769,1.7707347869873047
10,UNetDecoder,11.646373467184198,0.5500966,0.4823358952999115,1.77001953125
10,UNetDecoder,11.886538454746587,0.59035516,0.42606568336486816,1.7704963684082031
10,UNetDecoder,11.358658408508814,0.43279982,0.48020705580711365,1.7423629760742188
10,UNetDecoder,12.089841021218259,0.6314787,0.4328732490539551,1.882791519165039
10,UNetDecoder,11.817972914554415,0.62945694,0.4164678156375885,1.775503158569336
10,UNetDecoder,11.348137050131974,0.48981562,0.4998668134212494,1.8813610076904297
10,UNetDecoder,11.473962797642372,0.5635327,0.49772223830223083,1.7790794372558594
